vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
2564776,669155,336.0,56.0,0,-993.0405555553734,inf
2564777,669155,336.0,56.0,0,-993.0396064813249,inf
7331894,2698053,100.0,14.0,0,-992.8803587961011,inf
2034505,460198,2400.0,672.0,0,-991.4070254629478,inf
1579962,258182,11.0,3.0,0,-990.5567476851866,inf
2034517,460233,2400.0,672.0,0,-989.0400578705594,inf
6279763,2062386,2000.0,560.0,0,-988.1529861111194,50.966322511434555
1698664,301929,100.0,32.0,0,-987.0309259258211,inf
361339,77275,42.0,7.0,0,-983.029629629571,46.55258247675374
2465566,640135,400.0,56.0,0,-982.1386574073695,inf
2034540,460198,2400.0,672.0,0,-981.5014583333395,inf
7332639,2698164,400.0,56.0,0,-980.2230439814739,inf
337904,61107,168.0,28.0,0,-975.636458333116,inf
5175332,1543141,200.0,28.0,0,-973.711354166735,inf
124188,24027,42.0,7.0,0,-973.2090162038803,inf
124200,23991,2000.0,560.0,0,-972.8981249998324,inf
5903381,1948756,200.0,28.0,0,-972.7851851852611,inf
5903384,1948757,200.0,28.0,0,-971.8105092593469,inf
1698768,301981,100.0,32.0,0,-971.1883796295151,inf
1698770,301982,100.0,32.0,0,-970.9260069443844,inf
2512646,646852,1600.0,448.0,0,-970.268958333414,inf
5921674,1954855,400.0,112.0,0,-969.7370833335444,inf
5226135,1553973,30.0,7.0,0,-969.0368171297014,inf
2641365,676910,42.0,7.0,0,-968.5145833333954,inf
2564878,669198,42.0,7.0,0,-967.6535416664556,inf
5921676,1954857,100.0,14.0,0,-967.1741435183212,75.6809623958543
5154330,1537123,84.0,14.0,0,-957.095277777873,inf
97264,20471,200.0,28.0,0,-953.098923610989,inf
5888731,1946803,42.0,7.0,0,-949.3162152776495,inf
1652393,293125,200.0,28.0,0,-946.5681597222574,inf
97271,20423,200.0,56.0,0,-944.8641203702427,inf
1698878,302033,800.0,512.0,0,-944.818090277724,67.47958844900131
1698888,302038,200.0,128.0,0,-944.7981712962501,inf
5124951,1532139,400.0,56.0,0,-944.4905439815484,3.5917807640507817
5497456,1654682,168.0,28.0,0,-944.1041666665114,inf
10065,3474,42.0,7.0,0,-943.4986226852052,inf
260719,32406,200.0,28.0,0,-943.435057870578,27.3877524305135
2014667,457996,200.0,56.0,0,-943.2358912038617,inf
289285,51213,11.0,3.0,0,-943.1155208335258,inf
3545308,1042614,168.0,28.0,0,-942.0380671294406,inf
124377,24033,800.0,224.0,0,-940.7631481480785,55.09986189799383
5124963,1532082,42.0,7.0,0,-940.0585069442168,inf
1698957,302058,1600.0,448.0,0,-939.3463078704663,inf
2034866,460089,2400.0,672.0,0,-938.28480324056,inf
5175338,1543147,200.0,28.0,0,-937.7323958333582,inf
1698983,302062,40.0,8.0,0,-936.6052662036382,inf
6898407,2460919,400.0,56.0,0,-932.9871759261005,inf
1698997,302069,100.0,32.0,0,-932.722407407593,inf
2564901,669194,168.0,28.0,0,-931.7119444445707,inf
2034976,459906,800.0,224.0,0,-930.289664351847,inf
1669336,295978,42.0,7.0,0,-930.2676157406531,inf
337961,61317,42.0,7.0,0,-930.0890509258024,inf
3604963,1070554,16.0,64.0,0,-929.2004976850003,inf
2034994,460144,2400.0,672.0,0,-926.721805555746,inf
1625979,270790,200.0,28.0,0,-925.8305092593655,9.265686308033764
6989961,2468824,200.0,16.0,0,-924.6258912035264,inf
1740306,307054,100.0,14.0,0,-924.1416666666046,inf
5497501,1654367,200.0,28.0,0,-924.1200925926678,inf
1699076,302077,4000.0,1792.0,0,-924.0009027780034,inf
1699220,302082,4000.0,1792.0,0,-922.1587384259328,inf
1699257,302082,4000.0,1792.0,0,-922.1587384259328,inf
2533093,663343,200.0,64.0,0,-919.1153124999255,inf
6981345,2467700,42.0,7.0,0,-918.6840740740299,inf
6823269,2417330,400.0,112.0,0,-918.2519328705966,inf
1669410,296030,42.0,7.0,0,-916.7926967591047,inf
1652419,293093,200.0,56.0,0,-916.2500115740113,inf
1292137,231839,400.0,112.0,0,-915.1988078705035,inf
1699383,302087,4000.0,1792.0,0,-914.8761458331719,inf
1699438,302087,4000.0,1792.0,0,-914.7878935183398,inf
1937214,429484,1600.0,224.0,0,-910.550439815037,inf
1816296,339637,200.0,56.0,0,-910.5409490740858,68.57520601851866
289298,51302,84.0,14.0,0,-910.1973842591979,inf
6192841,2037570,800.0,224.0,0,-909.9293749998324,78.96764179412276
5354863,1608023,200.0,56.0,0,-909.7141898148693,inf
6437262,2202272,11.0,3.0,0,-909.703541666735,inf
5497518,1654708,200.0,56.0,0,-909.3185416664928,inf
5354880,1608029,168.0,28.0,0,-907.6850115740672,inf
3546673,1042913,100.0,32.0,0,-905.2142592594028,71.2837829166092
1740311,307057,200.0,28.0,0,-902.748159722425,42.30838902760297
5234199,1555515,42.0,7.0,0,-902.1412731483579,inf
20801,6535,100.0,32.0,0,-900.9910995368846,inf
124582,24008,2400.0,672.0,0,-898.435879629571,inf
1652425,293142,100.0,14.0,0,-897.1824652776122,inf
5354920,1608048,200.0,28.0,0,-897.0213194442913,inf
124654,24053,2400.0,672.0,0,-896.2094328701496,inf
124734,24053,2400.0,672.0,0,-896.2094328701496,inf
124777,24053,2400.0,672.0,0,-896.2094328701496,inf
124783,24053,2400.0,672.0,0,-896.2094328701496,inf
1937221,429491,200.0,28.0,0,-896.1620717593469,inf
6192869,2037574,400.0,112.0,0,-895.9203935186379,inf
2035177,460038,42.0,7.0,0,-895.3699421295896,inf
113411,22345,1600.0,224.0,0,-894.583715277724,inf
6898273,2460850,42.0,7.0,0,-892.6940856482834,inf
20828,6546,800.0,256.0,0,-890.1591898147017,inf
289319,51394,400.0,56.0,0,-889.3514236109331,inf
5124992,1532207,200.0,28.0,0,-889.3039120370522,inf
337999,61339,30.0,7.0,0,-889.2254976853728,inf
2014698,458015,100.0,14.0,0,-889.1251273145899,inf
6192909,2037574,400.0,112.0,0,-888.1412847223692,inf
2035222,459906,800.0,224.0,0,-888.051226851996,inf
2035226,459906,800.0,224.0,0,-888.051226851996,58.11697703693062
7009218,2471825,200.0,64.0,0,-887.1192361111753,inf
1699626,302100,4000.0,1792.0,0,-887.0903819445521,inf
2035301,460233,2400.0,672.0,0,-886.7454976853915,inf
1543779,246660,800.0,112.0,0,-884.1127314814366,54.45989722199738
1984153,452343,84.0,14.0,0,-883.1756828702055,inf
3546722,1042524,400.0,112.0,0,-882.2683680555783,inf
2444179,633340,100.0,14.0,0,-881.9703009258956,inf
1669525,296108,42.0,7.0,0,-880.1288888887502,inf
6279867,2062386,2000.0,560.0,0,-877.188518518582,50.96632298594341
7009224,2471782,42.0,7.0,0,-876.8297222224064,inf
5813537,1937340,42.0,7.0,0,-876.0727083333768,inf
6897091,2460779,400.0,112.0,0,-873.6652083331719,inf
5882909,1945550,800.0,256.0,0,-869.9918749998324,37.235143449157476
5888790,1946827,100.0,14.0,0,-869.9861342590302,inf
1601350,262478,200.0,28.0,0,-869.2790625002235,inf
2787374,786153,2400.0,672.0,0,-869.2595601850189,inf
5338881,1603054,800.0,112.0,0,-869.2504513887689,20.04457608796656
2035442,460296,2400.0,672.0,0,-867.7797916666605,inf
2035499,460296,2400.0,672.0,0,-867.7797916666605,inf
2035500,460296,2400.0,672.0,0,-867.7797916666605,inf
2035541,460296,2400.0,672.0,0,-867.7797916666605,inf
2035610,460296,2400.0,672.0,0,-867.7797916666605,inf
2035893,460296,2400.0,672.0,0,-867.7797916666605,24.099186828825623
2035910,460296,2400.0,672.0,0,-867.6797453705221,14.241376099642366
2035918,460297,100.0,8.0,0,-867.6459606480785,inf
2035925,460296,2400.0,672.0,0,-867.591203703545,inf
2443190,632987,400.0,56.0,0,-865.9467013888061,33.98120325244963
6862889,2439142,42.0,7.0,0,-863.6511805555783,inf
260807,32480,80.0,16.0,0,-862.4205902777612,inf
20898,6575,4000.0,1792.0,0,-862.0597222223878,inf
7332715,2698211,400.0,112.0,0,-861.8024421297014,inf
361378,77358,200.0,56.0,0,-859.4771759258583,inf
5829454,1939324,400.0,56.0,0,-859.0160648147576,inf
1699707,302095,4000.0,1792.0,0,-856.9570601852611,inf
20977,6581,100.0,64.0,0,-854.1112384260632,inf
124906,24008,2400.0,672.0,0,-853.1082523148507,inf
2512731,646927,2000.0,560.0,0,-853.0501041668467,55.96785635408014
21022,6582,4000.0,1792.0,0,-852.9957754630595,inf
337356,60949,400.0,56.0,0,-851.8489930555224,57.938178171403706
337395,60949,400.0,56.0,0,-851.8489930555224,57.93817855324596
5888848,1946632,100.0,14.0,0,-851.6410532407463,inf
5458493,1635774,200.0,56.0,0,-848.2333217593841,inf
1601364,262484,200.0,28.0,0,-847.2524305554107,inf
2036060,460205,2400.0,672.0,0,-844.9918981483206,inf
5829482,1939171,84.0,14.0,0,-842.1181944445707,26.83500111103058
5154455,1537183,800.0,112.0,0,-840.1034722221084,inf
5154461,1537189,400.0,56.0,0,-840.0079629630782,inf
1683474,299189,100.0,14.0,0,-838.926539351698,inf
5882954,1945584,200.0,28.0,0,-836.132118055597,inf
1652460,293169,1600.0,448.0,0,-835.2264467594214,inf
6489237,2232952,2400.0,672.0,0,-834.996342592407,inf
6489249,2232952,2400.0,672.0,0,-834.996342592407,inf
6489273,2232952,2400.0,672.0,0,-834.996342592407,inf
6489328,2232952,2400.0,672.0,0,-834.9963310183957,inf
6489451,2232953,2400.0,672.0,0,-834.2811226854101,inf
21071,6601,200.0,28.0,0,-833.8898495370522,inf
5226232,1554039,100.0,14.0,0,-831.6879398147576,inf
2465751,639999,100.0,14.0,0,-830.90269675944,inf
6279925,2062454,100.0,32.0,0,-830.8675810187124,inf
5903459,1948806,168.0,28.0,0,-828.9939120369963,inf
1580084,258257,11.0,3.0,0,-828.9935185187496,inf
5903525,1948847,42.0,7.0,0,-828.9501273147762,inf
5903537,1948855,42.0,7.0,0,-828.9422916667536,inf
1804068,336407,42.0,7.0,0,-828.9386574071832,inf
1803924,336612,42.0,7.0,0,-828.9121990739368,inf
1292218,231895,42.0,7.0,0,-828.7783912038431,inf
1292240,231890,42.0,7.0,0,-828.7631944445893,inf
2036203,459906,800.0,224.0,0,-828.1350810183212,inf
6981457,2467779,400.0,56.0,0,-827.0133101851679,inf
2533174,663404,11.0,3.0,0,-826.9790624999441,inf
5458500,1635780,42.0,7.0,0,-826.7743981480598,inf
6990047,2468865,400.0,56.0,0,-826.4366319444962,inf
6981463,2467749,200.0,28.0,0,-825.9434374999255,inf
7278125,2678786,400.0,56.0,0,-825.9103703703731,43.69965047435835
113475,22380,400.0,112.0,0,-824.9449421297759,inf
5882974,1945503,400.0,56.0,0,-824.7937500001863,78.07417555572465
5882981,1945605,800.0,112.0,0,-818.8850694443099,inf
1740394,307058,200.0,28.0,0,-817.8956018518656,inf
5387938,1613619,336.0,56.0,0,-817.2700347220525,inf
7332754,2698234,84.0,14.0,0,-814.9937037038617,inf
7332756,2698236,42.0,7.0,0,-814.9935879628174,inf
6489611,2232931,84.0,14.0,0,-814.9794444446452,26.839929942041636
2544605,665007,42.0,7.0,0,-814.9743055556901,inf
2640593,676753,42.0,7.0,0,-814.968240740709,inf
2565052,669194,168.0,28.0,0,-814.9619907406159,inf
1669675,296156,42.0,7.0,0,-814.9607523148879,inf
1669680,296162,42.0,7.0,0,-814.9545023147948,inf
7332886,2698297,42.0,7.0,0,-814.9004282406531,inf
5355154,1608158,42.0,7.0,0,-814.8963541667908,inf
7195054,2638037,84.0,14.0,0,-814.8909259261563,inf
2640600,676760,42.0,7.0,0,-814.8743402776308,inf
1526031,242295,42.0,7.0,0,-814.8735763886943,inf
5355183,1608169,42.0,7.0,0,-814.8722337963991,inf
1526053,242309,42.0,7.0,0,-814.870752315037,inf
7195096,2638063,168.0,28.0,0,-814.869629629422,inf
7195026,2638017,42.0,7.0,0,-814.8682175925933,inf
7332944,2698217,84.0,14.0,0,-814.8650000002235,inf
2641500,676758,42.0,7.0,0,-814.8565277778544,inf
2544736,665097,42.0,7.0,0,-814.855532407295,42.25768025452271
1669934,296335,42.0,7.0,0,-814.8497453704476,inf
2565226,669326,42.0,7.0,0,-814.8495833333582,inf
5355232,1608201,42.0,7.0,0,-814.8477430557832,inf
1669963,296361,42.0,7.0,0,-814.8463773149997,inf
5388224,1613794,84.0,14.0,0,-814.846099536866,inf
2544782,665141,42.0,7.0,0,-814.8443171298131,inf
6489760,2233027,42.0,7.0,0,-814.8417013888247,inf
6263706,2058581,84.0,14.0,0,-814.8295486113057,inf
2641601,677070,42.0,7.0,0,-814.7742708334699,inf
2641611,677080,168.0,28.0,0,-814.7719444446266,inf
6263799,2058634,42.0,7.0,0,-814.7469907407649,inf
6263894,2058684,84.0,14.0,0,-814.68181712972,inf
6263926,2058714,42.0,7.0,0,-814.6596990739927,inf
2762531,766390,200.0,28.0,0,-812.0336226853542,31.223068576306105
1595562,261054,200.0,64.0,0,-810.6824421295896,inf
5339025,1603044,800.0,112.0,0,-810.5588078703731,inf
1292402,232032,168.0,28.0,0,-810.2405555555597,inf
1740400,307066,100.0,14.0,0,-809.5231018518098,inf
1754415,308908,8.0,32.0,0,-806.5450115739368,inf
6622574,2249763,200.0,28.0,0,-806.3037384259515,inf
5085134,1512206,800.0,112.0,0,-800.519594907295,inf
3560293,1046495,200.0,28.0,0,-798.9562268517911,inf
1543890,246709,100.0,14.0,0,-798.3543981481344,5.756432939786464
5888907,1946646,200.0,28.0,0,-797.4215162037872,inf
6845069,2435319,400.0,128.0,0,-797.3426157408394,inf
5355399,1608341,200.0,28.0,0,-797.336539351847,inf
5182384,1547466,400.0,56.0,0,-795.3240856481716,inf
2036449,460175,400.0,112.0,0,-793.1110532409512,inf
5829588,1939394,200.0,28.0,0,-793.1105092591606,inf
6990084,2468845,100.0,14.0,0,-793.075578703545,inf
2465837,640309,400.0,112.0,0,-792.6856944444589,inf
5829600,1939396,200.0,56.0,0,-787.9816087963991,inf
5182399,1547473,100.0,14.0,0,-785.0470023145899,inf
338096,61407,200.0,64.0,0,-784.9028472220525,inf
260894,32578,200.0,64.0,0,-784.8747916668653,inf
1954428,442513,11.0,3.0,0,-784.7483912035823,inf
2014775,458055,400.0,56.0,0,-784.1266435184516,inf
1659154,294478,800.0,112.0,0,-784.0183217590675,inf
11172,3683,100.0,14.0,0,-783.2586921295151,inf
6193055,2037622,100.0,14.0,0,-783.2391666667536,25.563277963083237
1774336,327223,100.0,14.0,0,-783.1180208334699,71.24345137737691
1601485,262524,200.0,28.0,0,-783.1112037035637,inf
113575,22240,42.0,7.0,0,-782.873472222127,inf
6622595,2249783,80.0,16.0,0,-782.7977777780034,inf
6079190,2013199,2000.0,560.0,0,-782.2844675923698,inf
6862498,2438960,200.0,28.0,0,-782.0521990740672,inf
1954456,442531,11.0,3.0,0,-779.4964699074626,inf
5883020,1945640,80.0,16.0,0,-777.5796412038617,inf
1652529,293224,100.0,32.0,0,-777.3582175928168,inf
5182416,1547422,800.0,224.0,0,-776.676643518731,inf
21629,6685,800.0,512.0,0,-776.0845601852052,inf
7009284,2471877,100.0,14.0,0,-771.0282407407649,21.312328599393368
7009288,2471709,400.0,56.0,0,-770.1697916667908,49.81045694462955
2036669,460323,42.0,7.0,0,-770.1055902778171,inf
2036718,459887,400.0,56.0,0,-770.0695138890296,inf
5339060,1602808,42.0,7.0,0,-769.5779745369218,0.5793708912096918
