vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
113190,22176,42.0,7.0,0,-1497.0,inf
113205,22190,11.0,3.0,0,-1497.0,inf
288976,51220,11.0,3.0,0,-1497.0,inf
289007,51242,100.0,14.0,0,-1497.0,inf
361201,77254,100.0,14.0,0,-1497.0,inf
1595280,260863,42.0,7.0,0,-1497.0,inf
1595319,260888,42.0,7.0,0,-1497.0,inf
1774123,327148,200.0,28.0,0,-1497.0,inf
1816193,339553,200.0,28.0,0,-1497.0,inf
1954282,442401,100.0,14.0,0,-1497.0,inf
2029837,459881,42.0,7.0,0,-1497.0,8.006160034798086
2029894,459887,400.0,56.0,0,-1497.0,inf
4339343,1233079,168.0,28.0,0,-1497.0,inf
5124659,1531993,42.0,7.0,0,-1497.0,inf
5154075,1536976,30.0,7.0,0,-1497.0,inf
5168404,1542076,42.0,7.0,0,-1497.0,inf
5168408,1542079,42.0,7.0,0,-1497.0,inf
5168410,1542081,42.0,7.0,0,-1497.0,inf
5168456,1542116,42.0,7.0,0,-1497.0,inf
5225891,1553823,84.0,14.0,0,-1497.0,inf
5234102,1555437,400.0,112.0,0,-1497.0,inf
5813332,1937200,84.0,14.0,0,-1497.0,inf
5888408,1946673,42.0,7.0,0,-1497.0,inf
5888445,1946699,168.0,28.0,0,-1497.0,inf
5888460,1946700,84.0,14.0,0,-1497.0,inf
5888529,1946700,84.0,14.0,0,-1497.0,inf
5921293,1954650,42.0,7.0,0,-1497.0,inf
5921428,1954736,42.0,7.0,0,-1497.0,inf
6078954,2013057,30.0,7.0,0,-1497.0,inf
6622400,2249610,336.0,56.0,0,-1497.0,88.40877289371565
6896981,2460731,168.0,28.0,0,-1497.0,inf
6897141,2460789,42.0,7.0,0,-1497.0,inf
6981101,2467640,42.0,7.0,0,-1497.0,60.056426065042615
6997482,2469989,42.0,7.0,0,-1497.0,inf
6997501,2470005,60.0,14.0,0,-1497.0,inf
7235229,2655662,42.0,7.0,0,-1497.0,inf
2029995,459905,30.0,7.0,0,-1437.2342245369218,inf
6981157,2467686,400.0,112.0,0,-1437.0289699072018,inf
6981165,2467686,400.0,112.0,0,-1437.0289699072018,inf
2532956,663250,42.0,7.0,0,-1431.8051157407463,55.86284098401666
6622410,2249622,100.0,14.0,0,-1428.331273148302,inf
2030025,459909,42.0,7.0,0,-1424.089502315037,inf
6823095,2417168,400.0,112.0,0,-1422.7192129627801,55.30247380770743
289087,51270,42.0,7.0,0,-1421.7050810186192,inf
6862180,2438835,11.0,3.0,0,-1420.977673611138,inf
5921455,1954756,42.0,7.0,0,-1415.169525463134,inf
2030206,459920,42.0,7.0,0,-1385.2381828702055,inf
