vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
178606,25967,100.0,32.0,0,6.275254629552364,8.934289386495948
6713163,2323418,100.0,32.0,0,6.276238426100463,6.280781226698309
5633912,1770314,200.0,64.0,0,6.276273148134351,6.308163287118077
6713171,2323426,200.0,28.0,0,6.276689814869314,6.281603715382516
6713172,2323427,800.0,112.0,0,6.276689814869314,6.284058935008943
6706333,2316864,200.0,28.0,0,6.277939814608544,6.313955474644899
2558408,667534,200.0,28.0,0,6.277951389085501,6.282763449009508
1814954,338318,400.0,56.0,0,6.278067129664123,6.334476805757731
2649611,677406,200.0,28.0,0,6.278298611287028,6.807245139032602
1886288,382477,100.0,16.0,0,6.278310185298324,6.301126828882843
325974,59452,200.0,64.0,0,6.278368055354804,6.397894710768014
3585394,1060013,11.0,3.0,0,6.278460648376495,6.2988271410577
2704557,724805,400.0,56.0,0,6.278472222387791,6.297246389091015
2256344,543460,40.0,8.0,0,6.278738426044583,6.281632928177714
1732065,304180,100.0,32.0,0,6.279456018470228,6.331579074263573
5419261,1618032,3200.0,1728.0,0,6.279513888992369,inf
6156220,2026841,100.0,14.0,0,6.279513888992369,6.3312997105531394
2256366,543471,20.0,4.0,0,6.280011574272066,6.288503761403263
4711546,1351452,200.0,28.0,0,6.280162036884576,6.293532627169043
4711564,1351452,200.0,28.0,0,6.280162036884576,6.289799409918487
4722148,1351452,200.0,28.0,0,6.280162036884576,6.288074664305896
4700531,1398188,400.0,32.0,0,6.280567129608244,6.319300833158195
919434,163877,200.0,56.0,0,6.280648148152977,6.288250115700066
6010286,1988891,1.0,7.0,0,6.280648148152977,6.2879488077014685
885489,164303,200.0,28.0,0,6.28082175925374,6.289113148115575
919470,164306,200.0,56.0,0,6.2810300923883915,6.287820289377123
77014,11203,800.0,112.0,0,6.281412037089467,6.361252164468169
6159392,2027467,100.0,14.0,0,6.281504629645497,6.30830935202539
78815,11286,100.0,14.0,0,6.281689814757556,6.315145381726325
5122890,1531716,200.0,512.0,0,6.2824421296827495,26.618901793844998
2798399,787994,800.0,224.0,0,6.282870370429009,6.290612106677145
899704,163903,200.0,64.0,0,6.282905092462897,6.3171250694431365
904228,163903,200.0,64.0,0,6.282905092462897,6.299432974308729
899831,163904,200.0,64.0,0,6.283125000074506,6.317129942122847
899951,163904,200.0,64.0,0,6.283125000074506,6.317127071786672
899982,163904,200.0,64.0,0,6.283125000074506,6.317130011506379
6578723,2243094,200.0,28.0,0,6.2850347221829,6.29915292840451
2248316,539604,200.0,28.0,0,6.285138888750225,6.317071007099003
1731692,304132,200.0,28.0,0,6.285173611249775,6.465551331173629
2619191,674185,100.0,32.0,0,6.285254629794508,6.289518391247839
5642488,1778665,200.0,28.0,0,6.285520833451301,6.292817916721106
5642494,1778671,200.0,28.0,0,6.28570601856336,6.2938944674097
6576845,2243167,100.0,32.0,0,6.286851851735264,6.392814641352743
5642520,1778697,100.0,32.0,0,6.287696759216487,6.305312453769147
6354957,2123743,100.0,32.0,0,6.287754629738629,6.329294444527477
7092703,2538416,800.0,112.0,0,6.287766203749925,6.306447025388479
7092707,2538420,200.0,28.0,0,6.287916666828096,6.31171465292573
6157283,2024371,200.0,28.0,0,6.288668981287628,6.293129467405379
6713198,2323453,200.0,28.0,0,6.288703703787178,6.302442430518568
4360313,1238183,2.0,8.0,0,6.288946759421378,6.386831076350063
921763,162780,100.0,14.0,0,6.290289351716638,6.291261782404035
1731209,302237,100.0,32.0,0,6.290763888973743,6.847337824292481
1886187,382383,100.0,16.0,0,6.29083333350718,6.292166389059275
2798479,788001,400.0,56.0,0,6.292106481269002,6.299897303339094
301708,55635,400.0,112.0,0,6.292118055745959,6.311750381719321
