vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
10822,3490,100.0,14.0,0,-1497.0,41.87652832176536
10938,3559,200.0,28.0,0,-1497.0,inf
97082,20354,42.0,7.0,0,-1497.0,inf
97121,20379,42.0,7.0,0,-1497.0,inf
113209,22194,42.0,7.0,0,-1497.0,inf
289020,51243,2000.0,560.0,0,-1497.0,inf
289023,51243,2000.0,560.0,0,-1497.0,inf
289069,51259,42.0,7.0,0,-1497.0,inf
361160,77223,168.0,28.0,0,-1497.0,inf
364260,77339,42.0,7.0,0,-1497.0,0.4843465625308454
1595275,260862,42.0,7.0,0,-1497.0,inf
1595304,260879,336.0,56.0,0,-1497.0,inf
1682986,299272,200.0,28.0,0,-1497.0,inf
1683008,299287,42.0,7.0,0,-1497.0,inf
1983969,452305,42.0,7.0,0,-1497.0,13.021406759042293
2029877,459887,400.0,56.0,0,-1497.0,inf
2532941,663238,42.0,7.0,0,-1497.0,inf
3560136,1046460,400.0,56.0,0,-1497.0,inf
4339318,1233059,42.0,7.0,0,-1497.0,inf
4339321,1233061,11.0,3.0,0,-1497.0,inf
5124674,1532006,84.0,14.0,0,-1497.0,inf
5124731,1532049,200.0,28.0,0,-1497.0,inf
5154138,1537023,84.0,14.0,0,-1497.0,inf
5165301,1540969,42.0,7.0,0,-1497.0,inf
5168359,1542037,42.0,7.0,0,-1497.0,77.29574365727603
5813340,1937208,60.0,14.0,0,-1497.0,inf
5888463,1946700,84.0,14.0,0,-1497.0,inf
5921339,1954671,30.0,7.0,0,-1497.0,inf
6187846,2035533,200.0,28.0,0,-1497.0,inf
6192532,2037416,42.0,7.0,0,-1497.0,inf
6279509,2062238,42.0,7.0,0,-1497.0,inf
6279541,2062262,84.0,14.0,0,-1497.0,inf
6622383,2249612,336.0,56.0,0,-1497.0,inf
6981096,2467636,42.0,7.0,0,-1497.0,inf
6981150,2467682,336.0,56.0,0,-1497.0,inf
6989808,2468728,42.0,7.0,0,-1497.0,inf
7235249,2655677,11.0,3.0,0,-1497.0,inf
7235294,2655714,42.0,7.0,0,-1497.0,inf
7353420,2703211,168.0,28.0,0,-1497.0,inf
6862125,2438798,42.0,7.0,0,-1421.1112847221084,inf
6862173,2438831,84.0,14.0,0,-1420.9961111112498,inf
5882728,1945395,200.0,28.0,0,-1412.950393518433,inf
5225960,1553872,100.0,14.0,0,-1404.8071527779102,inf
2030132,459917,30.0,7.0,0,-1401.3711458332837,inf
6192612,2037466,42.0,7.0,0,-1401.181851851754,inf
2017543,457987,42.0,7.0,0,-1393.3751620370895,0.47594472207129
2030187,459887,400.0,56.0,0,-1392.9658449073322,inf
6898206,2460815,42.0,7.0,0,-1387.2388425925747,inf
2030205,459920,42.0,7.0,0,-1385.2381828702055,inf
2030233,459927,30.0,7.0,0,-1381.2190509261563,inf
5124779,1532084,42.0,7.0,0,-1366.1468634260818,inf
1625833,270673,100.0,14.0,0,-1357.1932291667908,inf
11036,3612,42.0,7.0,0,-1356.0791319445707,inf
2030658,460001,100.0,14.0,0,-1355.9143171296455,inf
2532970,663250,42.0,7.0,0,-1355.6041550925002,55.86284099519253
5154197,1537057,2000.0,560.0,0,-1341.9991550925188,inf
2030855,460037,168.0,28.0,0,-1334.878842592705,inf
6079013,2013105,42.0,7.0,0,-1333.0972569445148,inf
2030940,459899,42.0,7.0,0,-1327.6437268517911,inf
2030941,459899,42.0,7.0,0,-1327.6437268517911,inf
6823130,2417201,1600.0,448.0,0,-1323.1275347224437,64.16034702537581
5154216,1537057,2000.0,560.0,0,-1303.1661574072205,inf
2031108,460073,100.0,14.0,0,-1296.2639351850376,inf
122202,23737,336.0,56.0,0,-1295.7640162035823,76.5905398032628
122238,23743,42.0,7.0,0,-1293.8436689814553,1.9662802661769092
2512513,646740,800.0,224.0,0,-1293.1590972221456,inf
289118,51245,42.0,7.0,0,-1292.7133564813994,inf
122244,23745,42.0,7.0,0,-1292.1707870368846,inf
5888617,1946742,42.0,7.0,0,-1288.731134259142,inf
1816219,339576,200.0,28.0,0,-1286.0745023149066,inf
2031261,460086,42.0,7.0,0,-1283.9901851853356,4.328503483906388
5888628,1946751,11.0,3.0,0,-1283.1025925925933,22.641710590105504
2031477,460089,2400.0,672.0,0,-1282.0591435185634,inf
2031502,460089,2400.0,672.0,0,-1282.0591435185634,inf
2031583,460100,400.0,56.0,0,-1272.9792824075557,inf
5084910,1512012,200.0,16.0,0,-1269.2641666666605,inf
1652259,293036,100.0,14.0,0,-1255.123148147948,inf
5888638,1946755,400.0,56.0,0,-1254.049039351754,inf
361282,77304,400.0,112.0,0,-1253.993715277873,inf
337566,61003,42.0,7.0,0,-1253.9009027779102,inf
337568,61005,84.0,14.0,0,-1253.90056712972,inf
3545261,1042598,42.0,7.0,0,-1253.8752546296455,22.637925474438816
337604,61037,42.0,7.0,0,-1253.8519907407463,inf
2031652,459887,400.0,56.0,0,-1252.7916203704663,inf
5921552,1954800,30.0,7.0,0,-1249.4898032406345,30.619438854046166
5084918,1512020,200.0,28.0,0,-1248.1381134260446,inf
5226031,1553922,400.0,56.0,0,-1247.2299189814366,inf
1652272,293047,84.0,14.0,0,-1244.2140277777798,inf
2031686,460115,100.0,14.0,0,-1229.6275925925002,inf
2031687,460116,11.0,3.0,0,-1229.6273379628547,inf
122582,23823,168.0,28.0,0,-1225.1663310183212,inf
6279639,2062227,200.0,28.0,0,-1219.0479282406159,inf
6459134,2208085,400.0,56.0,0,-1202.2430324074812,inf
2786768,785775,11.0,3.0,0,-1200.1547337961383,inf
6192698,2037509,42.0,7.0,0,-1197.1954745370895,inf
122900,23901,42.0,7.0,0,-1195.057453703601,inf
122933,23905,336.0,56.0,0,-1193.8160416665487,inf
289176,51318,42.0,7.0,0,-1193.0693518519402,inf
123017,23925,84.0,14.0,0,-1185.3765046298504,inf
2017545,457916,42.0,7.0,0,-1184.1853819442913,0.4775404050014913
2031915,460142,168.0,28.0,0,-1182.3960185186006,inf
2032152,460144,2400.0,672.0,0,-1182.1660648146644,inf
2032179,460144,2400.0,672.0,0,-1182.1660532406531,inf
123067,23936,168.0,28.0,0,-1181.7914467593655,inf
2032330,460157,200.0,28.0,0,-1177.2249537035823,inf
2443781,633087,84.0,14.0,0,-1175.9323958335444,inf
5829009,1939088,42.0,7.0,0,-1175.1010416666977,inf
2443839,633143,42.0,7.0,0,-1175.0964467590675,inf
5829036,1939114,11.0,3.0,0,-1174.2372453701682,inf
2443922,633203,11.0,3.0,0,-1174.098414351698,inf
2786886,785871,42.0,7.0,0,-1172.7257870370522,inf
5226063,1553944,84.0,14.0,0,-1171.889421296306,inf
2787015,785992,11.0,3.0,0,-1171.8010532408953,inf
5829071,1939142,84.0,14.0,0,-1171.0086574074812,inf
5829088,1939156,42.0,7.0,0,-1170.972395833116,inf
123116,23948,42.0,7.0,0,-1162.0655208332464,inf
2032590,460134,42.0,7.0,0,-1160.5138310184702,inf
2032729,460198,2400.0,672.0,0,-1157.220138888806,inf
2032737,460198,2400.0,672.0,0,-1157.220138888806,inf
2032781,460198,2400.0,672.0,0,-1157.2201273147948,inf
