vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
9981,3433,42.0,7.0,0,-1497.0,inf
10005,3448,42.0,7.0,0,-1497.0,inf
97105,20370,42.0,7.0,0,-1497.0,inf
1595265,260858,42.0,7.0,0,-1497.0,inf
1595280,260863,42.0,7.0,0,-1497.0,inf
1683026,299302,60.0,14.0,0,-1497.0,inf
2014575,457932,42.0,7.0,0,-1497.0,inf
2029834,459880,100.0,14.0,0,-1497.0,inf
2465260,640019,42.0,7.0,0,-1497.0,inf
2465297,640042,84.0,14.0,0,-1497.0,inf
4339369,1233090,400.0,112.0,0,-1497.0,inf
4339380,1233095,800.0,224.0,0,-1497.0,inf
5124746,1532061,42.0,7.0,0,-1497.0,inf
5168457,1542033,168.0,28.0,0,-1497.0,inf
5182094,1547322,100.0,14.0,0,-1497.0,inf
5225910,1553839,400.0,56.0,0,-1497.0,inf
5458376,1635676,400.0,56.0,0,-1497.0,inf
5888483,1946700,84.0,14.0,0,-1497.0,inf
6078959,2013061,60.0,14.0,0,-1497.0,inf
6622358,2249601,42.0,7.0,0,-1497.0,inf
6896989,2460735,11.0,3.0,0,-1497.0,inf
6981101,2467640,42.0,7.0,0,-1497.0,60.056426065042615
6981130,2467664,42.0,7.0,0,-1497.0,inf
6997501,2470005,60.0,14.0,0,-1497.0,inf
6997523,2470020,100.0,14.0,0,-1497.0,71.24004391208291
5124759,1532071,84.0,14.0,0,-1436.344351851847,41.715772511437535
5921448,1954752,2000.0,560.0,0,-1428.1855787038803,27.96933565987274
2030087,459912,800.0,224.0,0,-1416.2861574073322,inf
113263,22237,84.0,14.0,0,-1411.0358796296641,inf
2465356,640093,42.0,7.0,0,-1410.463298611343,inf
2532959,663252,30.0,7.0,0,-1398.5320717594586,42.23963901633397
1683069,299333,42.0,7.0,0,-1387.1670486112125,inf
6989822,2468740,42.0,7.0,0,-1386.2962500001304,inf
2030413,459959,400.0,56.0,0,-1366.0384375001304,20.19749140040949
1625828,270669,200.0,28.0,0,-1363.2031828705221,89.36795660899952
2030488,459974,42.0,7.0,0,-1360.0873379628174,inf
2030510,459975,42.0,7.0,0,-1359.9568634261377,inf
6989830,2468746,60.0,14.0,0,-1359.1516203703359,inf
2030710,460011,168.0,28.0,0,-1351.5332291666418,inf
2030771,460021,336.0,56.0,0,-1343.8465625001118,inf
2030783,460024,42.0,7.0,0,-1342.0250694444403,inf
1984035,452350,2000.0,560.0,0,-1338.2616203702055,inf
5182123,1547347,400.0,112.0,0,-1325.2339120372199,49.80868598399684
6192553,2037431,42.0,7.0,0,-1325.026585648302,inf
2030975,459912,800.0,224.0,0,-1323.001898148097,inf
2031009,460056,336.0,56.0,0,-1311.975034722127,inf
2532740,663172,200.0,28.0,0,-1302.401261574123,inf
122205,23737,336.0,56.0,0,-1295.7640162035823,76.59053981490433
122235,23742,42.0,7.0,0,-1294.1463773148134,inf
7235345,2655674,42.0,7.0,0,-1291.287118055392,inf
6192652,2037487,100.0,14.0,0,-1290.7317013889551,inf
337522,60968,84.0,14.0,0,-1287.0845833332278,inf
6079027,2013115,168.0,28.0,0,-1282.1113425926305,inf
2031311,460089,2400.0,672.0,0,-1282.0591435185634,inf
2031421,460089,2400.0,672.0,0,-1282.0591435185634,inf
122318,23763,42.0,7.0,0,-1272.7633449072018,inf
122319,23763,42.0,7.0,0,-1272.7633449072018,inf
10992,3588,84.0,14.0,0,-1268.6984259258024,inf
3545379,1042632,11.0,3.0,0,-1253.9714930555783,inf
5497060,1654449,84.0,14.0,0,-1253.9044212964363,29.944643263705075
5497062,1654451,84.0,14.0,0,-1253.9042824073695,inf
5497071,1654460,42.0,7.0,0,-1253.9023611112498,inf
337648,61080,336.0,56.0,0,-1253.7573263887316,inf
5497156,1654537,60.0,14.0,0,-1253.1432986110449,inf
122347,23768,42.0,7.0,0,-1252.9393634260632,inf
337707,61138,42.0,7.0,0,-1252.8988194442354,inf
337761,61168,42.0,7.0,0,-1252.6420023147948,inf
5497176,1654555,84.0,14.0,0,-1252.1239120368846,inf
5497192,1654566,42.0,7.0,0,-1252.108263888862,inf
5124808,1532105,100.0,14.0,0,-1245.188101851847,inf
5124810,1532107,2000.0,560.0,0,-1240.2728240741417,inf
113280,22249,84.0,14.0,0,-1240.2081944444217,inf
5165324,1540985,2000.0,560.0,0,-1238.140902777668,inf
2031674,460113,30.0,7.0,0,-1234.2896412038244,inf
6187882,2035569,400.0,56.0,0,-1233.5150462961756,inf
6898275,2460852,42.0,7.0,0,-1227.5335879628547,inf
5813441,1937276,800.0,112.0,0,-1224.4075578702614,64.04178420128301
2762352,766289,100.0,14.0,0,-1223.3468402777798,inf
3546350,1042748,42.0,7.0,0,-1218.854606481269,inf
122673,23847,11.0,3.0,0,-1217.2176273148507,inf
6823143,2417214,100.0,14.0,0,-1216.2506597223692,inf
3546370,1042759,30.0,7.0,0,-1212.0520949074998,57.888582488521934
2031757,460120,42.0,7.0,0,-1210.6301388889551,inf
1937090,429373,100.0,14.0,0,-1209.622361110989,inf
6997594,2469962,42.0,7.0,0,-1206.0981828705408,inf
122775,23872,42.0,7.0,0,-1205.5130439815111,inf
2031789,460125,42.0,7.0,0,-1205.1508217593655,inf
6279648,2062339,42.0,7.0,0,-1197.7503009261563,inf
6279649,2062340,42.0,7.0,0,-1197.1120254630223,inf
122981,23916,42.0,7.0,0,-1188.358495370485,inf
5182130,1547352,100.0,14.0,0,-1186.8367013889365,inf
6898300,2460864,42.0,7.0,0,-1186.1628009257838,35.667017037048936
2031888,459887,400.0,56.0,0,-1184.0748726851307,inf
6997599,2470038,42.0,7.0,0,-1183.8567013889551,inf
2032016,460144,2400.0,672.0,0,-1182.1660763886757,inf
2032046,460144,2400.0,672.0,0,-1182.1660763886757,inf
123066,23936,168.0,28.0,0,-1181.7914467593655,inf
2032344,460161,400.0,112.0,0,-1177.1182523146272,inf
2443854,633155,42.0,7.0,0,-1174.9412384261377,inf
2786873,785858,42.0,7.0,0,-1173.9208912039176,42.277808900456876
1625881,270716,200.0,28.0,0,-1172.8106134259142,inf
2786982,785964,60.0,14.0,0,-1171.8703935183585,inf
5829097,1939163,84.0,14.0,0,-1170.8504050928168,inf
2032459,460144,2400.0,672.0,0,-1168.4826041664928,14.351881435140967
2762380,766317,200.0,28.0,0,-1168.2263657408766,inf
2032569,459912,400.0,112.0,0,-1163.8895717593841,inf
2032604,460197,42.0,7.0,0,-1158.5096990740858,inf
2032658,460198,2400.0,672.0,0,-1157.220185185317,inf
2032825,460198,2400.0,672.0,0,-1157.2201157407835,inf
2032862,460198,2400.0,672.0,0,-1157.2201041667722,inf
2032866,460198,2400.0,672.0,0,-1157.2201041667722,inf
6898265,2460847,42.0,7.0,0,-1152.42755787028,inf
5124840,1532131,200.0,28.0,0,-1148.1054282407276,inf
1658968,294415,100.0,14.0,0,-1142.2519675926305,inf
123274,23972,200.0,28.0,0,-1140.440046296455,inf
2787164,786067,42.0,7.0,0,-1137.1492013889365,inf
2033014,460202,84.0,14.0,0,-1134.105856481474,inf
2033165,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033177,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033226,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033278,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033389,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033473,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033482,460205,2400.0,672.0,0,-1132.9593518520705,inf
2033484,460205,2400.0,672.0,0,-1131.6899999999441,inf
2762397,766332,400.0,56.0,0,-1119.6254398147576,inf
6823176,2417246,200.0,28.0,0,-1115.4177777776495,6.628087268676609
337855,61247,800.0,112.0,0,-1115.211574073881,inf
1543697,246649,100.0,14.0,0,-1104.106608796399,inf
1774166,327159,200.0,28.0,0,-1099.3068634257652,inf
1595386,260894,168.0,28.0,0,-1095.186759259086,inf
5497303,1654367,400.0,56.0,0,-1091.9156249999069,inf
5497314,1654367,100.0,14.0,0,-1091.9156249999069,inf
97227,20454,42.0,7.0,0,-1088.9863773146644,22.691930763889104
5497338,1654630,200.0,28.0,0,-1087.0699999998324,inf
1804833,336312,400.0,56.0,0,-1079.004351851996,inf
3604941,1070550,16.0,112.0,0,-1077.067395833321,inf
1802675,336258,100.0,14.0,0,-1075.7312500001863,inf
123516,24008,2400.0,672.0,0,-1069.0385185186751,inf
123579,24008,2400.0,672.0,0,-1069.0385185186751,inf
123648,24008,2400.0,672.0,0,-1069.0385185186751,inf
123745,24008,2400.0,672.0,0,-1069.0385185186751,inf
123768,24008,2400.0,672.0,0,-1069.0385185186751,inf
123827,24009,2400.0,672.0,0,-1069.0195833332837,inf
123833,24009,2400.0,672.0,0,-1069.0195833332837,84.66714766202495
123872,24009,2400.0,672.0,0,-1069.0195833332837,14.481394953560084
123926,24009,2400.0,672.0,0,-1069.0195833332837,inf
123949,24009,2400.0,672.0,0,-1069.0195833332837,inf
6187939,2035617,400.0,112.0,0,-1064.091851851903,inf
6459187,2208137,200.0,28.0,0,-1062.0775925926864,inf
1625920,270746,1600.0,448.0,0,-1060.6106481482275,inf
6898253,2460844,168.0,28.0,0,-1058.7323958333582,62.24567119218409
6898370,2460898,42.0,7.0,0,-1058.1989236110821,inf
5829261,1939209,400.0,112.0,0,-1051.187268518377,inf
6192758,2037539,800.0,224.0,0,-1048.1639814814553,inf
2033707,460233,2400.0,672.0,0,-1045.229837962892,inf
2033716,460233,2400.0,672.0,0,-1045.229837962892,inf
2033921,460233,2400.0,672.0,0,-1045.229837962892,inf
2034038,460233,2400.0,672.0,0,-1045.2298263888806,36.036490520928055
2034117,460233,2400.0,672.0,0,-1045.2298263888806,inf
2034199,460233,2400.0,672.0,0,-1045.2298263888806,inf
5888689,1946783,100.0,14.0,0,-1044.0980787035078,inf
2034233,459912,400.0,112.0,0,-1043.31592592597,inf
2034238,460191,168.0,28.0,0,-1043.2521064816974,inf
2034246,460104,84.0,14.0,0,-1043.1799537036568,inf
2034248,459906,800.0,224.0,0,-1043.179722222034,inf
2512616,646825,400.0,56.0,0,-1036.3880555555224,28.399710185360163
5338718,1602951,200.0,56.0,0,-1034.9053587964736,inf
289238,51358,100.0,14.0,0,-1034.6646412038244,inf
