vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
5168385,1542060,42.0,7.0,0,-1497.0,19.78387181693688
5813331,1937199,42.0,7.0,0,-1497.0,inf
4339313,1233055,42.0,7.0,0,-1497.0,inf
7353378,2703184,42.0,7.0,0,-1497.0,inf
6622357,2249600,42.0,7.0,0,-1497.0,inf
6622356,2249600,42.0,7.0,0,-1497.0,inf
10094,3486,42.0,7.0,0,-1497.0,inf
10868,3519,100.0,14.0,0,-1497.0,inf
10848,3508,30.0,7.0,0,-1497.0,inf
5182112,1547339,100.0,14.0,0,-1497.0,inf
1954284,442403,100.0,14.0,0,-1497.0,inf
7235305,2655723,42.0,7.0,0,-1497.0,70.35898604150862
1774120,327145,100.0,14.0,0,-1497.0,inf
7235293,2655688,100.0,14.0,0,-1497.0,inf
7235261,2655688,100.0,14.0,0,-1497.0,inf
7235257,2655684,168.0,28.0,0,-1497.0,inf
7235302,2655684,42.0,7.0,0,-1497.0,inf
7235333,2655684,84.0,14.0,0,-1497.0,inf
7235334,2655684,42.0,7.0,0,-1497.0,inf
1740179,306960,42.0,7.0,0,-1497.0,inf
6279546,2062266,42.0,7.0,0,-1497.0,inf
6279547,2062266,42.0,7.0,0,-1497.0,inf
361179,77236,42.0,7.0,0,-1497.0,inf
361190,77244,400.0,112.0,0,-1497.0,inf
361195,77249,42.0,7.0,0,-1497.0,inf
6078932,2013041,168.0,28.0,0,-1497.0,inf
6078946,2013041,42.0,7.0,0,-1497.0,inf
6078935,2013041,42.0,7.0,0,-1497.0,inf
6078934,2013041,168.0,28.0,0,-1497.0,inf
6078933,2013041,168.0,28.0,0,-1497.0,inf
1601296,262407,42.0,7.0,0,-1436.8430439815854,inf
5124760,1532072,42.0,7.0,0,-1435.2033333331349,inf
2532956,663250,42.0,7.0,0,-1431.8051157407465,55.86284098401666
6898193,2460811,11.0,3.0,0,-1426.0447800927795,inf
10950,3567,168.0,28.0,0,-1425.2813888890669,inf
10949,3567,168.0,28.0,0,-1425.2813888890669,inf
361217,77268,42.0,7.0,0,-1400.4184143519958,inf
6862248,2438872,42.0,7.0,0,-1400.1997337965295,inf
5458398,1635696,100.0,14.0,0,-1381.2152893519958,inf
1601299,262448,1600.0,448.0,0,-1376.8818518519406,inf
1740194,306971,800.0,224.0,0,-1367.0873958333395,inf
2030434,459962,100.0,14.0,0,-1365.0484606479295,inf
2030433,459962,100.0,14.0,0,-1365.0484606479295,inf
2030431,459962,100.0,14.0,0,-1365.0484606479295,inf
2030432,459962,100.0,14.0,0,-1365.0484606479295,inf
5225982,1553887,42.0,7.0,0,-1351.0604398148134,inf
6279576,2062293,11.0,3.0,0,-1340.1031018518845,22.70261103007943
5154200,1537059,400.0,112.0,0,-1336.8068634257652,54.67180187487976
5124782,1532087,168.0,28.0,0,-1336.05172453681,inf
1625843,270683,100.0,14.0,0,-1331.0063425926492,inf
5154206,1537065,200.0,16.0,0,-1325.0452893520705,inf
5496988,1654386,42.0,7.0,0,-1303.2370601850564,inf
1937071,429355,200.0,28.0,0,-1295.084548611194,inf
4339400,1233111,11.0,3.0,0,-1294.2065046294592,inf
6079021,2013112,400.0,112.0,0,-1293.1494328705596,inf
7009088,2471710,84.0,14.0,0,-1292.2721180557273,inf
5921534,1954789,84.0,14.0,0,-1269.499942129478,inf
5497024,1654413,42.0,7.0,0,-1253.9701157407835,inf
5888639,1946700,84.0,14.0,0,-1253.8856134261005,inf
337625,61058,42.0,7.0,0,-1253.8042939812876,inf
337641,61073,11.0,3.0,0,-1253.7596064815298,inf
5497137,1654520,42.0,7.0,0,-1253.6726041664372,inf
337745,61158,42.0,7.0,0,-1252.883553240914,inf
3545407,1042647,84.0,14.0,0,-1251.2808912037872,inf
6459112,2208064,200.0,28.0,0,-1247.469120370224,32.904153414536275
6981254,2467713,42.0,7.0,0,-1244.0035069445148,inf
1652283,293054,200.0,28.0,0,-1233.2746643517164,inf
2465453,640155,42.0,7.0,0,-1232.9825694444592,inf
2465452,640155,42.0,7.0,0,-1232.9825694444592,inf
122541,23814,42.0,7.0,0,-1232.0654976852236,inf
122540,23814,42.0,7.0,0,-1232.0654976852236,inf
122542,23814,42.0,7.0,0,-1232.0654976852236,inf
3546324,1042742,42.0,7.0,0,-1225.9606249998324,inf
122592,23825,42.0,7.0,0,-1224.0959374997765,inf
122591,23825,42.0,7.0,0,-1224.0959374997765,inf
122593,23825,42.0,7.0,0,-1224.0959374997765,inf
122647,23838,42.0,7.0,0,-1219.2124305553734,1.9866919098421931
122645,23838,42.0,7.0,0,-1219.2124305553734,1.9866919098421931
122644,23838,42.0,7.0,0,-1219.2124305553734,inf
122642,23838,42.0,7.0,0,-1219.2124305553734,inf
122646,23838,42.0,7.0,0,-1219.2124305553734,1.9866919098421931
122643,23838,42.0,7.0,0,-1219.2124305553734,inf
2786750,785761,336.0,56.0,0,-1205.7713425927795,89.36494620377199
6862527,2438980,84.0,14.0,0,-1204.7149768518284,inf
122861,23893,42.0,7.0,0,-1198.2769444445148,inf
122862,23893,42.0,7.0,0,-1198.2769444445148,inf
122863,23893,42.0,7.0,0,-1198.2769444445148,inf
2465468,640167,42.0,7.0,0,-1190.3378935186192,inf
1683208,299387,800.0,224.0,0,-1190.2265856480224,inf
6279652,2062343,200.0,28.0,0,-1188.990659722127,inf
5175308,1543119,200.0,56.0,0,-1175.7133564813996,inf
5829038,1939116,11.0,3.0,0,-1174.1919907405972,0.9663989120163023
2787010,785975,84.0,14.0,0,-1171.8033564812504,inf
2787030,785989,42.0,7.0,0,-1171.781435185112,41.87637947918847
2787038,786002,42.0,7.0,0,-1171.2247800924815,inf
2787064,786022,42.0,7.0,0,-1171.1165509261189,inf
5829060,1939137,42.0,7.0,0,-1171.025752314832,0.9826303240843116
361306,77238,168.0,28.0,0,-1169.9693287038244,inf
5175309,1543120,100.0,14.0,0,-1168.0598263889553,inf
123101,23945,400.0,56.0,0,-1167.4973842594773,inf
123103,23945,400.0,56.0,0,-1167.4973842594773,inf
123102,23945,400.0,56.0,0,-1167.4973842594773,inf
6989867,2468769,42.0,7.0,0,-1160.8286689813249,inf
6989866,2468769,84.0,14.0,0,-1160.8286689813249,inf
1652316,293078,84.0,56.0,0,-1159.9809837965295,inf
1658959,294394,336.0,56.0,0,-1156.5885069444776,inf
6989871,2468772,42.0,7.0,0,-1148.205671296455,inf
6989872,2468772,42.0,7.0,0,-1148.205671296455,inf
6079047,2013129,200.0,28.0,0,-1143.3090856480412,inf
2533038,663305,42.0,7.0,0,-1127.1227662037127,inf
123391,23995,84.0,14.0,0,-1126.5138888889924,inf
123390,23995,84.0,14.0,0,-1126.5138888889924,inf
123389,23995,84.0,14.0,0,-1126.5138888889924,inf
1683230,299400,84.0,14.0,0,-1124.823831018526,inf
1977015,449686,11.0,3.0,0,-1114.5197569443842,inf
260657,32424,240.0,56.0,0,-1111.3779050926678,53.56743974518031
5182134,1547355,100.0,14.0,0,-1108.0630787038242,inf
5182133,1547355,100.0,14.0,0,-1108.0630787038242,inf
1740240,307011,42.0,7.0,0,-1098.3133101849817,inf
1292029,231767,100.0,14.0,0,-1057.2629629629664,inf
7353552,2703276,400.0,112.0,0,-1052.1205787039364,inf
2512612,646821,200.0,28.0,0,-1038.712372685317,inf
10883,3531,200.0,28.0,0,-1031.8893981482834,inf
6862673,2439035,100.0,14.0,0,-1024.8009953703731,inf
6862672,2439035,100.0,14.0,0,-1024.8009953703731,inf
6192685,2037502,84.0,14.0,0,-1016.5886226850563,inf
1804925,336815,42.0,7.0,0,-1014.8646990740672,inf
361332,77333,400.0,112.0,0,-1014.1751736109143,inf
1803510,336480,100.0,14.0,0,-1013.3514583334328,inf
1292049,231780,42.0,7.0,0,-1010.2316435184332,inf
5497426,1654577,42.0,7.0,0,-1006.6343287038617,inf
5338742,1602928,100.0,14.0,0,-1003.3885416667907,inf
1698570,301883,200.0,64.0,0,-999.6393518517723,85.14430300937966
1698571,301883,200.0,64.0,0,-999.6393518517723,85.14430300937966
2034443,460233,2400.0,672.0,0,-995.6410763887687,inf
2034444,460233,2400.0,672.0,0,-995.6410763887687,inf
2034445,460233,2400.0,672.0,0,-995.6410763887687,inf
2034446,460233,2400.0,672.0,0,-995.6410763887687,inf
260696,32409,400.0,56.0,0,-993.9344675927423,inf
260697,32409,400.0,56.0,0,-993.9344675927423,inf
1652375,293116,100.0,8.0,0,-981.399675925728,26.63936663186177
5921670,1954851,800.0,64.0,0,-972.9718402777797,inf
7353625,2703315,11.0,3.0,0,-969.0924999997952,inf
6898400,2460913,11.0,3.0,0,-966.9468981479297,inf
2444108,633201,168.0,28.0,0,-953.997592592612,inf
2641373,676914,42.0,7.0,0,-950.0911226850003,inf
5888731,1946803,42.0,7.0,0,-949.3162152776497,inf
5994960,1974138,2.0,14.0,0,-945.6945949075744,26.12504603015259
1625957,270777,200.0,56.0,0,-944.8867013887503,inf
1698885,302036,100.0,32.0,0,-944.8168402779847,inf
1698884,302036,100.0,32.0,0,-944.8168402779847,inf
2465594,640173,84.0,56.0,0,-944.8126620370897,inf
337924,61295,11.0,3.0,0,-944.5557291666046,inf
10080,3477,84.0,14.0,0,-944.324560184963,inf
124343,24038,11.0,3.0,0,-943.7756481482647,inf
124344,24038,11.0,3.0,0,-943.7756481482647,inf
124345,24038,11.0,3.0,0,-943.7756481482647,inf
2787244,785779,42.0,7.0,0,-943.6023958334698,inf
2762467,766399,1600.0,448.0,0,-942.7850462961943,inf
6862289,2438894,42.0,7.0,0,-942.1263194442728,inf
6997703,2470101,42.0,7.0,0,-941.7933796294963,inf
6192789,2037556,200.0,28.0,0,-941.3036226853727,inf
6981323,2467747,42.0,7.0,0,-941.2526620370337,22.67729114601389
5497469,1654663,200.0,28.0,0,-938.561423610896,inf
1669313,295959,42.0,7.0,0,-936.1689351852983,inf
2465620,640237,200.0,28.0,0,-935.8564236112868,inf
2465624,640240,100.0,32.0,0,-930.468564814888,inf
5813523,1937327,200.0,28.0,0,-925.2167361113243,inf
1669374,296004,42.0,7.0,0,-923.2573611112313,inf
1984141,452406,100.0,14.0,0,-922.0454745371826,inf
1669396,296019,30.0,7.0,0,-921.4200462964363,inf
6981347,2467754,42.0,7.0,0,-918.6840509260072,inf
5921704,1954695,400.0,56.0,0,-915.1298726852983,inf
6622499,2249696,100.0,14.0,0,-914.4764236109332,inf
289302,51385,11.0,3.0,0,-905.1136458334512,inf
6981376,2467767,42.0,7.0,0,-901.6241435185077,inf
289314,51329,200.0,28.0,0,-899.2990740742534,inf
6279854,2062421,200.0,64.0,0,-898.0391898145897,inf
5338846,1603032,42.0,7.0,0,-889.5311921294779,inf
1754377,308906,4.0,16.0,0,-889.3040856481531,inf
1580035,258193,100.0,14.0,0,-887.7036226852797,47.43863957189024
2787303,785978,42.0,7.0,0,-886.7666550925933,inf
5354998,1608094,200.0,28.0,0,-882.1368055557832,inf
6981402,2467771,100.0,14.0,0,-876.262384259142,inf
1580043,258237,42.0,7.0,0,-875.7174652777612,inf
1580042,258237,42.0,7.0,0,-875.7174652777612,inf
260805,32509,1600.0,448.0,0,-873.7601273148323,28.202700069639825
5338887,1603054,800.0,112.0,0,-869.2504513887691,20.044576168991625
5338886,1603054,800.0,112.0,0,-869.2504513887691,20.044576157350093
5338885,1603054,800.0,112.0,0,-869.2504513887691,20.044576145708557
5338884,1603054,800.0,112.0,0,-869.2504513887691,20.044576134067032
