vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
5165303,1540971,42.0,7.0,0,-1497.0,inf
7278059,2678750,200.0,28.0,0,-1497.0,inf
5154080,1536980,42.0,7.0,0,-1497.0,inf
1543648,246616,200.0,28.0,0,-1497.0,inf
5124664,1531998,11.0,3.0,0,-1497.0,inf
5154152,1537034,30.0,7.0,0,-1497.0,inf
1983988,452320,168.0,28.0,0,-1497.0,inf
1682964,299254,42.0,7.0,0,-1497.0,inf
1954289,442408,200.0,28.0,0,-1497.0,inf
5225896,1553827,42.0,7.0,0,-1497.0,inf
1683050,299316,42.0,7.0,0,-1497.0,inf
2465255,640015,42.0,7.0,0,-1497.0,inf
5921426,1954735,42.0,7.0,0,-1497.0,inf
5921427,1954735,42.0,7.0,0,-1497.0,inf
6997497,2470002,84.0,14.0,0,-1497.0,inf
6997498,2470002,84.0,14.0,0,-1497.0,inf
6997482,2469989,42.0,7.0,0,-1497.0,inf
2465267,640024,84.0,14.0,0,-1497.0,inf
5882711,1945379,100.0,14.0,0,-1497.0,inf
2014575,457932,42.0,7.0,0,-1497.0,inf
1740157,306940,168.0,28.0,0,-1497.0,inf
1740144,306929,42.0,7.0,0,-1497.0,inf
5921365,1954693,400.0,56.0,0,-1497.0,inf
6989783,2468708,42.0,7.0,0,-1497.0,inf
7009021,2471681,42.0,7.0,0,-1497.0,inf
7009029,2471688,42.0,7.0,0,-1437.1172916665673,inf
364262,77924,42.0,7.0,0,-1429.6462615742346,0.4813507525250316
6989813,2468733,42.0,7.0,0,-1416.082569444552,inf
5921462,1954761,42.0,7.0,0,-1391.166608796455,inf
5154170,1537047,42.0,7.0,0,-1386.1381944445893,inf
10987,3588,84.0,14.0,0,-1385.2208680557087,inf
1625810,270656,200.0,28.0,0,-1380.394918981474,inf
6981193,2467696,42.0,7.0,0,-1379.2522685183212,inf
1937061,429346,200.0,28.0,0,-1373.073587962892,inf
5921505,1954771,42.0,7.0,0,-1339.4894675924445,inf
2465396,640120,84.0,14.0,0,-1328.7242361111564,inf
1625844,270684,200.0,16.0,0,-1324.4225115738811,inf
1954310,442426,100.0,14.0,0,-1297.1775115742348,inf
1683163,299358,42.0,7.0,0,-1296.9097337964922,inf
6997565,2470055,84.0,14.0,0,-1284.8911458333025,13.896020578686151
5226012,1553911,11.0,3.0,0,-1282.5163888889365,22.602345775347203
1740211,306988,60.0,14.0,0,-1282.277187500149,inf
97180,20420,42.0,7.0,0,-1273.9925694442356,inf
7009103,2471743,11.0,3.0,0,-1263.0171759258956,inf
337582,61018,84.0,14.0,0,-1253.8983564814553,inf
337614,61047,42.0,7.0,0,-1253.8068287037313,inf
3545199,1042570,42.0,7.0,0,-1253.679652777966,inf
337786,61189,42.0,7.0,0,-1252.4207523148507,76.00492352992295
5497245,1654604,42.0,7.0,0,-1251.7786458334886,inf
5497246,1654604,42.0,7.0,0,-1251.778611110989,inf
7009108,2471746,42.0,7.0,0,-1251.1224768520333,inf
6823142,2417213,400.0,112.0,0,-1231.1497916667722,56.82154630776495
5226038,1553922,400.0,56.0,0,-1229.6660185186192,inf
6279636,2062332,42.0,7.0,0,-1223.5078819445334,40.087595717515796
122693,23851,42.0,7.0,0,-1213.3463657405227,inf
122695,23851,42.0,7.0,0,-1213.3463657405227,inf
122694,23851,42.0,7.0,0,-1213.3463657405227,inf
2786736,785754,11.0,3.0,0,-1210.037916666828,43.13477136567235
2533017,663288,42.0,7.0,0,-1206.2111458331349,inf
6187887,2035573,200.0,56.0,0,-1203.224618055392,78.94479864602908
122861,23893,42.0,7.0,0,-1198.2769444445148,inf
122862,23893,42.0,7.0,0,-1198.2769444445148,inf
122863,23893,42.0,7.0,0,-1198.2769444445148,inf
122887,23898,42.0,7.0,0,-1196.3648958331905,inf
122886,23898,42.0,7.0,0,-1196.3648958331905,inf
122885,23898,42.0,7.0,0,-1196.3648958331905,inf
122884,23898,42.0,7.0,0,-1196.3648958331905,2.185906851664185
122883,23898,42.0,7.0,0,-1196.3648958331905,2.185906851664185
122882,23898,42.0,7.0,0,-1196.3648958331905,2.185906851664185
122903,23901,42.0,7.0,0,-1195.0574537036011,inf
122904,23901,42.0,7.0,0,-1195.0574537036011,inf
122900,23901,42.0,7.0,0,-1195.0574537036011,inf
122905,23901,42.0,7.0,0,-1195.0574537036011,inf
122901,23901,42.0,7.0,0,-1195.0574537036011,inf
122902,23901,42.0,7.0,0,-1195.0574537036011,inf
3546385,1042771,200.0,28.0,0,-1191.0205902778544,inf
2786793,785792,42.0,7.0,0,-1189.7523726853542,inf
1543688,246644,100.0,14.0,0,-1189.2749305553734,inf
2443898,633191,42.0,7.0,0,-1174.226527777966,inf
2786993,785974,42.0,7.0,0,-1171.8084722221831,inf
2787034,785998,42.0,7.0,0,-1171.2283564815298,inf
6279671,2062356,42.0,7.0,0,-1167.273344907444,77.65202571777627
6989867,2468769,42.0,7.0,0,-1160.8286689813249,inf
6989866,2468769,84.0,14.0,0,-1160.8286689813249,inf
5175310,1543121,1600.0,448.0,0,-1157.092673610896,9.068550509400666
5175311,1543121,1600.0,448.0,0,-1157.092673610896,84.81601090263574
5175312,1543121,1600.0,448.0,0,-1157.092673610896,84.81814922438934
2443982,633232,84.0,14.0,0,-1134.3296296298504,inf
1543691,246647,800.0,112.0,0,-1131.9010069444776,inf
5124854,1532141,42.0,7.0,0,-1120.8305439813994,1.2461731829680502
5124855,1532141,42.0,7.0,0,-1120.8305439813994,inf
5888678,1946774,42.0,7.0,0,-1119.1787037039178,inf
1652336,293092,400.0,56.0,0,-1112.1809490742164,24.51197002315893
1652335,293092,400.0,56.0,0,-1112.1809490742164,inf
1652334,293092,400.0,56.0,0,-1112.1809490742164,inf
2444014,633247,400.0,56.0,0,-1112.1779166664928,inf
2444018,633247,400.0,56.0,0,-1112.1779166664928,inf
2444017,633247,400.0,56.0,0,-1112.1779166664928,inf
2444016,633247,400.0,56.0,0,-1112.1779166664928,inf
2444015,633247,400.0,56.0,0,-1112.1779166664928,inf
7278080,2678766,400.0,56.0,0,-1105.2505324073136,inf
7353534,2703261,42.0,7.0,0,-1099.4237500000743,inf
7353533,2703261,42.0,7.0,0,-1099.4237500000743,inf
1625899,270734,200.0,56.0,0,-1099.1517592594028,inf
2014623,457925,42.0,7.0,0,-1098.7898263889363,inf
5813471,1937252,336.0,56.0,0,-1098.1349652777426,inf
5829186,1939189,42.0,7.0,0,-1092.5596412038428,inf
5829185,1939189,42.0,7.0,0,-1092.5596412038428,inf
2033540,460198,2400.0,672.0,0,-1091.3185300924818,inf
2033541,460198,2400.0,672.0,0,-1091.3185300924818,inf
